PaymentID, BillID, PaymentAmount
3271,3271,25.5191
3272,3272,5.07112
3273,3273,86.98
3274,3274,63.957
3275,3275,25.6345
3276,3276,25.6345
3277,3277,83.414
3278,3278,117.293
3279,3279,25.2884
3280,3280,2.50573
3281,3281,85.675
3282,3282,66.217
3283,3283,25.2596
3284,3284,5.04117
3285,3285,95.35
3286,3286,128.932
3287,3287,25.6922
3288,3288,5.08983
3289,3289,78.7955
3290,3290,60.115
3291,3291,60.115
3292,3292,5.05989
3293,3293,119.92
3294,3294,107.349
3295,3295,25.7498
3296,3296,5.09732
3297,3297,76.92
3298,3298,62.601
3299,3299,25.548
3300,3300,4.28211
3301,3301,82.705
3302,3302,112.547
3303,3303,25.3172
3304,3304,5.04117
3305,3305,89.38
3306,3306,108.818
3307,3307,25.2884
3308,3308,5.02994
3309,3309,70.12
3310,3310,84.636
3311,3311,25.6633
3312,3312,0.588872
3313,3313,128.47
3314,3314,109.722
3315,3315,25.7498
3316,3316,5.10106
3317,3317,91.12
3318,3318,91.12
3319,3319,25.5768
3320,3320,1.6125
3321,3321,100.57
3322,3322,84.636
3323,3323,25.5191
3324,3324,5.06363
3325,3325,95.5
3326,3326,105.654
3327,3327,25.2596
3328,3328,5.02994
3329,3329,84.46
3330,3330,98.083
3331,3331,25.4903
3332,3332,5.06737
3333,3333,111.46
3334,3334,73.449
3335,3335,25.6056
3336,3336,5.08234
3337,3337,113.89
3338,3338,114.92
3339,3339,25.4903
3340,3340,5.06737
3341,3341,115.78
3342,3342,64.861
3343,3343,25.4326
3344,3344,4.53599
3345,3345,96.82
3346,3346,65.878
3347,3347,5.49324
3348,3348,5.1048
3349,3349,78.155
3350,3350,76.952
3351,3351,25.6345
3352,3352,5.07486
3353,3353,98.5485
3354,3354,116.954
3355,3355,25.4614
3356,3356,5.05989
3357,3357,100.6
3358,3358,87.009
3359,3359,12.8889
3360,3360,5.10106
3361,3361,94.075
3362,3362,108.14
3363,3363,25.3749
3364,3364,5.0524
3365,3365,96.325
3366,3366,103.507
3367,3367,25.2884
3368,3368,5.03743
3369,3369,87.7483
3370,3370,118.875
3371,3371,25.7498
3372,3372,5.1048
3373,3373,79.0797
3374,3374,93.563
3375,3375,25.6633
3376,3376,5.08609
3377,3377,104.155
3378,3378,74.127
3379,3379,25.4326
3380,3380,5.05614
3381,3381,76.78
3382,3382,88.704
3383,3383,25.3749
3384,3384,5.0524
3385,3385,9.95199
3386,3386,101.586
3387,3387,25.3749
3388,3388,5.04866
3389,3389,86.02
3390,3390,118.762
3391,3391,25.721
3392,3392,5.08983
3393,3393,5.08983
3394,3394,61.584
3395,3395,25.5768
3396,3396,5.0786
3397,3397,93.4
3398,3398,93.4
3399,3399,25.5191
3400,3400,5.07112
3401,3401,75.82
3402,3402,67.686
3403,3403,25.7498
3404,3404,5.09732
3405,3405,80.56
3406,3406,69.268
3407,3407,25.3172
3408,3408,5.03743
3409,3409,89.3115
3410,3410,131.192
3411,3411,25.548
3412,3412,5.07112
3413,3413,105.025
3414,3414,131.983
3415,3415,25.2884
3416,3416,25.2884
3417,3417,77.2
3418,3418,94.919
3419,3419,25.3172
3420,3420,5.04117
3421,3421,93.55
3422,3422,74.692
3423,3423,25.721
3424,3424,5.09357
3425,3425,96.9143
3426,3426,128.706
3427,3427,128.706
3428,3428,5.07112
3429,3429,101.817
3430,3430,100.343
3431,3431,25.5191
3432,3432,5.05989
3433,3433,102.7
3434,3434,67.234
3435,3435,67.234
3436,3436,5.05614
3437,3437,89.725
3438,3438,56.6043
3439,3439,25.8075
3440,3440,5.10854
3441,3441,73.42
3442,3442,55.595
3443,3443,10.4142
3444,3444,5.05614
3445,3445,94.45
3446,3446,91.19
3447,3447,91.19
3448,3448,5.06737
3449,3449,125.5
3450,3450,69.494
3451,3451,25.3749
3452,3452,5.04866
3453,3453,79.8486
3454,3454,114.242
3455,3455,25.6922
3456,3456,5.09357
3457,3457,94.5695
3458,3458,118.649
3459,3459,25.4038
3460,3460,5.04866
3461,3461,100.75
3462,3462,39.8741
3463,3463,25.7498
3464,3464,5.09357
3465,3465,83.2008
3466,3466,126.446
3467,3467,25.5768
3468,3468,5.07486
3469,3469,105.4
3470,3470,90.06
3471,3471,25.6056
3472,3472,5.07486
3473,3473,91.35
3474,3474,130.966
3475,3475,25.5191
3476,3476,5.06737
3477,3477,74.08
3478,3478,124.977
3479,3479,25.7787
3480,3480,5.09732
3481,3481,78.675
3482,3482,62.375
3483,3483,25.6922
3484,3484,5.08983
3485,3485,103.09
3486,3486,109.835
3487,3487,109.835
3488,3488,5.08983
3489,3489,77.4455
3490,3490,41.457
3491,3491,25.4038
3492,3492,5.0524
3493,3493,99.94
3494,3494,113.564
3495,3495,25.3749
3496,3496,5.0524
3497,3497,87.07
3498,3498,83.732
3499,3499,25.7498
3500,3500,5.09357
3501,3501,81.4
3502,3502,51.6828
3503,3503,25.3749
3504,3504,5.0524
3505,3505,104.575
3506,3506,96.275
3507,3507,25.7787
3508,3508,5.09357
3509,3509,77.92
3510,3510,103.959
3511,3511,25.3172
3512,3512,5.03743
3513,3513,109.75
3514,3514,93.111
3515,3515,25.3172
3516,3516,5.04117
3517,3517,98.65
3518,3518,131.87
3519,3519,25.721
3520,3520,5.09357
3521,3521,104.08
3522,3522,111.078
3523,3523,25.2596
3524,3524,5.03743
3525,3525,87.0378
3526,3526,93.224
3527,3527,25.3172
3528,3528,5.04491
3529,3529,89.74
3530,3530,124.412
3531,3531,25.3749
3532,3532,5.04866
3533,3533,99.3301
3534,3534,89.495
3535,3535,25.2307
3536,3536,5.02994
3537,3537,88.3
3538,3538,71.415
3539,3539,25.6922
3540,3540,5.08609
3541,3541,88.3167
3542,3542,104.072
3543,3543,25.5768
3544,3544,5.07486
3545,3545,82.9
3546,3546,109.383
3547,3547,25.4614
3548,3548,5.0524
3549,3549,101.1
3550,3550,93.111
3551,3551,25.721
3552,3552,5.09357
3553,3553,81.46
3554,3554,113.903
3555,3555,25.5768
3556,3556,5.08234
3557,3557,76.5218
3558,3558,66.104
3559,3559,25.8075
3560,3560,5.1048
3561,3561,90.8036
3562,3562,107.236
3563,3563,25.7787
3564,3564,5.09732
3565,3565,84.0535
3566,3566,79.777
3567,3567,25.5191
3568,3568,5.06363
3569,3569,100.19
3570,3570,65.426
3571,3571,25.6345
3572,3572,5.08234
3573,3573,81.015
3574,3574,83.619
3575,3575,25.4326
3576,3576,5.05614
3577,3577,106.075
3578,3578,109.044
3579,3579,25.3172
3580,3580,5.04117
3581,3581,80.8
3582,3582,130.514
3583,3583,25.3749
3584,3584,5.04866
3585,3585,92.845
3586,3586,60.454
3587,3587,25.4326
3588,3588,5.05614
3589,3589,90.245
3590,3590,124.412
3591,3591,25.6345
3592,3592,5.0786
3593,3593,98.44
3594,3594,89.834
3595,3595,25.4614
3596,3596,25.4614
3597,3597,80
3598,3598,100
3599,3599,70
3600,3600,30
3601,3601,50
3602,3602,90
3603,3603,50
3604,3604,10
3605,3605,50
3606,3606,90
3607,3607,50
3608,3608,10
3609,3609,90
3610,3610,105
3611,3611,30
3612,3612,20
3613,3613,50
3614,3614,90
3615,3615,50
3616,3616,10
3617,3617,90
3618,3618,105
3619,3619,30
3620,3620,20
3621,3621,90
3622,3622,105
3623,3623,30
3624,3624,20
3625,3625,75
3626,3626,95
3627,3627,40
3628,3628,15
3629,3629,50
3630,3630,90
3631,3631,50
3632,3632,10
3633,3633,90
3634,3634,105
3635,3635,30
3636,3636,30
3637,3637,90
3638,3638,105
3639,3639,30
3640,3640,20
3641,3641,50
3642,3642,90
3643,3643,90
3644,3644,10
3645,3645,50
3646,3646,90
3647,3647,50
3648,3648,10
3649,3649,75
3650,3650,95
3651,3651,40
3652,3652,15
3653,3653,80
3654,3654,100
3655,3655,70
3656,3656,30
3657,3657,75
3658,3658,95
3659,3659,40
3660,3660,15
3661,3661,90
3662,3662,105
3663,3663,30
3664,3664,20
3665,3665,80
3666,3666,100
3667,3667,70
3668,3668,30
3669,3669,90
3670,3670,105
3671,3671,30
3672,3672,20
3673,3673,20
3674,3674,100
3675,3675,70
3676,3676,30
3677,3677,75
3678,3678,95
3679,3679,40
3680,3680,15
3681,3681,75
3682,3682,95
3683,3683,40
3684,3684,15
3685,3685,90
3686,3686,105
3687,3687,30
3688,3688,20
3689,3689,80
3690,3690,100
3691,3691,100
3692,3692,30
3693,3693,80
3694,3694,100
3695,3695,100
3696,3696,30
3697,3697,50
3698,3698,90
3699,3699,50
3700,3700,10
3701,3701,80
3702,3702,100
3703,3703,70
3704,3704,70
3705,3705,80
3706,3706,100
3707,3707,70
3708,3708,30
3709,3709,80
3710,3710,100
3711,3711,70
3712,3712,30
3713,3713,80
3714,3714,100
3715,3715,70
3716,3716,30
3717,3717,75
3718,3718,95
3719,3719,40
3720,3720,15
3721,3721,80
3722,3722,100
3723,3723,70
3724,3724,30
3725,3725,90
3726,3726,105
3727,3727,30
3728,3728,9.55255
3729,3729,90
3730,3730,105
3731,3731,30
3732,3732,20
3733,3733,75
3734,3734,38.9296
3735,3735,40
3736,3736,15
3737,3737,50
3738,3738,90
3739,3739,50
3740,3740,10
3741,3741,90
3742,3742,90
3743,3743,30
3744,3744,20
3745,3745,80
3746,3746,100
3747,3747,70
3748,3748,30
3749,3749,80
3750,3750,100
3751,3751,70
3752,3752,30
3753,3753,75
3754,3754,95
3755,3755,40
3756,3756,15
3757,3757,50
3758,3758,90
3759,3759,50
3760,3760,1.95911
3761,3761,50
3762,3762,90
3763,3763,50
3764,3764,10
3765,3765,75
3766,3766,95
3767,3767,40
3768,3768,15
3769,3769,90
3770,3770,105
3771,3771,30
3772,3772,20
3773,3773,75
3774,3774,95
3775,3775,40
3776,3776,15
3777,3777,50
3778,3778,90
3779,3779,50
3780,3780,10
3781,3781,90
3782,3782,105
3783,3783,105
3784,3784,20
3785,3785,50
3786,3786,90
3787,3787,50
3788,3788,10
3789,3789,50
3790,3790,90
3791,3791,50
3792,3792,10
3793,3793,75
3794,3794,95
3795,3795,40
3796,3796,15
3797,3797,80
3798,3798,100
3799,3799,70
3800,3800,30
3801,3801,75
3802,3802,95
3803,3803,40
3804,3804,15
3805,3805,75
3806,3806,95
3807,3807,95
3808,3808,15
3809,3809,75
3810,3810,95
3811,3811,40
3812,3812,15
3813,3813,90
3814,3814,105
3815,3815,30
3816,3816,20
3817,3817,75
3818,3818,95
3819,3819,40
3820,3820,15
3821,3821,80
3822,3822,100
3823,3823,70
3824,3824,30
3825,3825,50
3826,3826,90
3827,3827,50
3828,3828,10
3829,3829,80
3830,3830,100
3831,3831,70
3832,3832,30
3833,3833,75
3834,3834,95
3835,3835,40
3836,3836,15
3837,3837,90
3838,3838,105
3839,3839,30
3840,3840,20
3841,3841,50
3842,3842,90
3843,3843,50
3844,3844,7.89241
3845,3845,80
3846,3846,100
3847,3847,70
3848,3848,30
3849,3849,50
3850,3850,90
3851,3851,50
3852,3852,10
3853,3853,90
3854,3854,105
3855,3855,30
3856,3856,20
3857,3857,90
3858,3858,105
3859,3859,30
3860,3860,20
3861,3861,75
3862,3862,95
3863,3863,40
3864,3864,15
3865,3865,90
3866,3866,105
3867,3867,30
3868,3868,20
3869,3869,50
3870,3870,90
3871,3871,50
3872,3872,3.55742
3873,3873,75
3874,3874,95
3875,3875,40
3876,3876,15
3877,3877,90
3878,3878,105
3879,3879,30
3880,3880,20
3881,3881,90
3882,3882,105
3883,3883,30
3884,3884,20
3885,3885,90
3886,3886,105
3887,3887,30
3888,3888,20
3889,3889,50
3890,3890,90
3891,3891,50
3892,3892,10
3893,3893,80
3894,3894,100
3895,3895,70
3896,3896,30
3897,3897,80
3898,3898,100
3899,3899,70
3900,3900,30
3901,3901,30
3902,3902,100
3903,3903,70
3904,3904,70
3905,3905,80
3906,3906,100
3907,3907,70
3908,3908,30
3909,3909,74.7451
3910,3910,105
3911,3911,30
3912,3912,20
3913,3913,90
3914,3914,105
3915,3915,30
3916,3916,20
3917,3917,80
3918,3918,100
3919,3919,70
3920,3920,30
3921,3921,90
3922,3922,105
3923,3923,30
3924,3924,20
3925,3925,50
3926,3926,90
3927,3927,50
3928,3928,10
3929,3929,80
3930,3930,100
3931,3931,70
3932,3932,30
3933,3933,75
3934,3934,95
3935,3935,40
3936,3936,15
3937,3937,80
3938,3938,100
3939,3939,70
3940,3940,30
3941,3941,50
3942,3942,90
3943,3943,50
3944,3944,10
3945,3945,75
3946,3946,95
3947,3947,40
3948,3948,15
3949,3949,75
3950,3950,95
3951,3951,40
3952,3952,15
3953,3953,50
3954,3954,90
3955,3955,50
3956,3956,10
3957,3957,50
3958,3958,90
3959,3959,50
3960,3960,10
3961,3961,50
3962,3962,90
3963,3963,50
3964,3964,10
3965,3965,80
3966,3966,100
3967,3967,70
3968,3968,30
3969,3969,50
3970,3970,90
3971,3971,50
3972,3972,10
3973,3973,50
3974,3974,90
3975,3975,90
3976,3976,10
3977,3977,59.143
3978,3978,100
3979,3979,70
3980,3980,30
3981,3981,50
3982,3982,90
3983,3983,50
3984,3984,10
3985,3985,75
3986,3986,95
3987,3987,40
3988,3988,15
3989,3989,90
3990,3990,105
3991,3991,30
3992,3992,20
3993,3993,75
3994,3994,95
3995,3995,40
3996,3996,15
3996,3197,98.575
3997,3198,89.608
3998,3199,25.4326
3999,3200,5.0524
4000,3201,125.5
4001,3202,77.291
4002,3203,25.5768
4003,3204,5.0786
4004,3205,94.72
4005,3206,118.197
4006,3207,25.6633
4007,3208,5.08234
4008,3209,109.988
4009,3210,76.387
4010,3211,25.6922
4011,3212,5.08983
4012,3213,106.87
4013,3214,106.87
4014,3215,25.5768
4015,3216,5.0786
4016,3217,80.8
4017,3218,96.501
4018,3219,25.3749
4019,3220,5.04491
4020,3221,109.42
4021,3222,84.523
4022,3223,25.7787
4023,3224,5.10106
4024,3225,98.8327
4025,3226,116.502
4026,3227,25.721
4027,3228,5.09357
4028,3229,94.63
4029,3230,78.647
4030,3231,25.6345
4031,3232,5.0786
4032,3233,86.86
4033,3234,96.275
4034,3235,25.6922
4035,3236,5.09732
4036,3237,103.18
4037,3238,127.011
4038,3239,25.4903
4039,3240,5.06363
4040,3241,70.06
4041,3242,107.123
4042,3243,25.2884
4043,3244,5.03369
4044,3245,94.72
4045,3246,64.635
4046,3247,25.3749
4047,3248,5.04491
4048,3249,106.825
4049,3250,102.829
4050,3251,25.2884
4051,3252,5.03743
4052,3253,5.03743
4053,3254,131.531
4054,3255,25.2596
4055,3256,5.04117
4056,3257,83.615
4057,3258,128.367
4058,3259,25.4038
4059,3260,5.05614
4060,3261,95.26
4061,3262,59.5757
4062,3263,25.7498
4063,3264,5.09732
4064,3265,104.425
4065,3266,62.601
4066,3267,25.8075
4067,3268,5.10106
4068,3269,79.5771
4069,3270,121.248
4070,3271,25.5191
4071,3272,5.07112
4072,3273,86.98
4073,3274,63.957
4074,3275,25.6345
4075,3276,5.08234
4076,3277,83.414
4077,3278,117.293
4078,3279,25.2884
4079,3280,5.03369
4080,3281,85.675
4081,3282,66.217
4082,3283,25.2596
4083,3284,5.04117
4084,3285,95.35
4085,3286,128.932
4086,3287,25.6922
4087,3288,5.08983
4088,3289,78.7955
4089,3290,60.115
4090,3291,25.4614
4091,3292,5.05989
4092,3293,119.92
4093,3294,107.349
4094,3295,25.7498
4095,3296,5.09732
4096,3297,76.92
4097,3298,62.601
4098,3299,25.548
4099,3300,25.548
4100,3301,82.705
4101,3302,112.547
4102,3303,25.3172
4103,3304,5.04117
4104,3305,89.38
4105,3306,108.818
4106,3307,25.2884
4107,3308,5.02994
4108,3309,70.12
4109,3310,84.636
4110,3311,25.6633
4111,3312,5.08983
4112,3313,128.47
4113,3314,109.722
4114,3315,25.7498
4115,3316,5.10106
4116,3317,91.12
4117,3318,89.043
4118,3319,25.5768
4119,3320,5.0786
4120,3321,100.57
4121,3322,84.636
4122,3323,25.5191
4123,3324,5.06363
4124,3325,95.5
4125,3326,105.654
4126,3327,25.2596
4127,3328,5.02994
4128,3329,84.46
4129,3330,98.083
4130,3331,25.4903
4131,3332,5.06737
4132,3333,111.46
4133,3334,73.449
4134,3335,25.6056
4135,3336,5.08234
4136,3337,113.89
4137,3338,114.92
4138,3339,25.4903
4139,3340,5.06737
4140,3341,115.78
4141,3342,64.861
4142,3343,25.4326
4143,3344,5.05614
4144,3345,96.82
4145,3346,65.878
4146,3347,25.8075
4147,3348,5.1048
4148,3349,78.155
4149,3350,76.952
4150,3351,25.6345
4151,3352,5.07486
4152,3353,98.5485
4153,3354,28.273
4154,3355,25.4614
4155,3356,5.05989
4156,3357,100.6
4157,3358,87.009
4158,3359,25.7787
4159,3360,5.10106
4160,3361,94.075
4161,3362,108.14
4162,3363,25.3749
4163,3364,5.0524
4164,3365,96.325
4165,3366,103.507
4166,3367,25.2884
4167,3368,5.03743
4168,3369,87.7483
4169,3370,118.875
4170,3371,25.7498
4171,3372,5.1048
4172,3373,79.0797
4173,3374,93.563
4174,3375,25.6633
4175,3376,5.08609
4176,3377,104.155
4177,3378,74.127
4178,3379,25.4326
4179,3380,5.05614
4180,3381,76.78
4181,3382,88.704
4182,3383,25.3749
4183,3384,5.0524
4184,3385,72.82
4185,3386,101.586
4186,3387,101.586
4187,3388,5.04866
4188,3389,86.02
4189,3390,118.762
4190,3391,25.721
4191,3392,5.08983
4192,3393,97.84
4193,3394,61.584
4194,3395,25.5768
4195,3396,5.0786
4196,3397,93.4
4197,3398,105.541
4198,3399,25.5191
4199,3400,5.07112
4200,3401,75.82
4201,3402,67.686
4202,3403,25.7498
4203,3404,5.09732
4204,3405,80.56
4205,3406,69.268
4206,3407,25.3172
4207,3408,5.03743
4208,3409,89.3115
4209,3410,131.192
4210,3411,25.548
4211,3412,5.07112
4212,3413,105.025
4213,3414,131.983
4214,3415,25.2884
4215,3416,5.03743
4216,3417,77.2
4217,3418,94.919
4218,3419,25.3172
4219,3420,5.04117
4220,3421,93.55
4221,3422,74.692
4222,3423,25.721
4223,3424,25.721
4224,3425,96.9143
4225,3426,128.706
4226,3427,25.5191
4227,3428,5.07112
4228,3429,101.817
4229,3430,100.343
4230,3431,25.5191
4231,3432,5.05989
4232,3433,102.7
4233,3434,67.234
4234,3435,25.4326
4235,3436,5.05614
4236,3437,89.725
4237,3438,86.67
4238,3439,25.8075
4239,3440,5.10854
4240,3441,34.1199
4241,3442,55.595
4242,3443,25.4038
4243,3444,5.05614
4244,3445,94.45
4245,3446,94.45
4246,3447,25.5191
4247,3448,5.06737
4248,3449,15.6387
4249,3450,69.494
4250,3451,25.3749
4251,3452,0.617527
4252,3453,99.7
4253,3454,114.242
4254,3455,25.6922
4255,3456,5.09357
4256,3457,94.5695
4257,3458,118.649
4258,3459,25.4038
4259,3460,5.04866
4260,3461,100.75
4261,3462,113.79
4262,3463,25.7498
4263,3464,5.09357
4264,3465,83.2008
4265,3466,126.446
4266,3467,25.5768
4267,3468,5.07486
4268,3469,105.4
4269,3470,90.06
4270,3471,25.6056
4271,3472,5.07486
4272,3473,91.35
4273,3474,130.966
4274,3475,25.5191
4275,3476,5.06737
4276,3477,74.08
4277,3478,124.977
4278,3479,25.7787
4279,3480,5.09732
4280,3481,78.675
4281,3482,62.375
4282,3483,25.6922
4283,3484,5.08983
4284,3485,103.09
4285,3486,109.835
4286,3487,25.6633
4287,3488,5.08983
4288,3489,77.4455
4289,3490,128.819
4290,3491,25.4038
4291,3492,5.0524
4292,3493,99.94
4293,3494,113.564
4294,3495,25.3749
4295,3496,5.0524
4296,3497,87.07
4297,3498,83.732
4298,3499,25.7498
4299,3500,5.09357
4300,3501,81.4
4301,3502,70.172
4302,3503,25.3749
4303,3504,5.0524
4304,3505,104.575
4305,3506,96.275
4306,3507,25.7787
4307,3508,5.09357
4308,3509,77.92
4309,3510,103.959
4310,3511,25.3172
4311,3512,5.03743
4312,3513,109.75
4313,3514,93.111
4314,3515,25.3172
4315,3516,5.04117
4316,3517,98.65
4317,3518,131.87
4318,3519,25.721
4319,3520,5.09357
4320,3521,104.08
4321,3522,111.078
4322,3523,25.2596
4323,3524,5.03743
4324,3525,87.0378
4325,3526,93.224
4326,3527,25.3172
4327,3528,25.3172
4328,3529,89.74
4329,3530,124.412
4330,3531,25.3749
4331,3532,5.04866
4332,3533,99.3301
4333,3534,89.495
4334,3535,10.8775
4335,3536,5.02994
4336,3537,88.3
4337,3538,71.415
4338,3539,25.6922
4339,3540,5.08609
4340,3541,88.3167
4341,3542,104.072
4342,3543,25.5768
4343,3544,5.07486
4344,3545,82.9
4345,3546,109.383
4346,3547,25.4614
4347,3548,5.0524
4348,3549,101.1
4349,3550,93.111
4350,3551,25.721
4351,3552,5.09357
4352,3553,81.46
4353,3554,113.903
4354,3555,25.5768
4355,3556,5.08234
4356,3557,76.5218
4357,3558,66.104
4358,3559,25.8075
4359,3560,5.1048
4360,3561,90.8036
4361,3562,107.236
4362,3563,25.7787
4363,3564,5.09732
4364,3565,84.0535
4365,3566,79.777
4366,3567,25.5191
4367,3568,5.06363
4368,3569,100.19
4369,3570,65.426
4370,3571,25.6345
4371,3572,5.08234
4372,3573,81.015
4373,3574,83.619
4374,3575,25.4326
4375,3576,5.05614
4376,3577,106.075
4377,3578,109.044
4378,3579,25.3172
4379,3580,5.04117
4380,3581,80.8
4381,3582,130.514
4382,3583,25.3749
4383,3584,25.3749
4384,3585,92.845
4385,3586,60.454
4386,3587,25.4326
4387,3588,5.05614
4388,3589,90.245
4389,3590,124.412
4390,3591,25.6345
4391,3592,5.0786
4392,3593,98.44
4393,3594,89.834
4394,3595,25.4614
4395,3596,5.05614
4396,3597,80
4397,3598,100
4398,3599,70
4399,3600,30
4400,3601,50
4401,3602,90
4402,3603,50
4403,3604,10
4404,3605,50
4405,3606,90
4406,3607,50
4407,3608,10
4408,3609,90
4409,3610,105
4410,3611,30
4411,3612,20
4412,3613,50
4413,3614,50
4414,3615,50
4415,3616,10
4416,3617,90
4417,3618,105
4418,3619,30
4419,3620,20
4420,3621,90
4421,3622,105
4422,3623,30
4423,3624,20
4424,3625,75
4425,3626,95
4426,3627,40
4427,3628,15
4428,3629,50
4429,3630,90
4430,3631,50
4431,3632,10
4432,3633,90
4433,3634,105
4434,3635,30
4435,3636,20
4436,3637,90
4437,3638,105
4438,3639,30
4439,3640,20
4440,3641,50
4441,3642,90
4442,3643,50
4443,3644,10
4444,3645,50
4445,3646,90
4446,3647,50
4447,3648,10
4448,3649,75
4449,3650,95
4450,3651,40
4451,3652,15
4452,3653,80
4453,3654,100
4454,3655,70
4455,3656,30
4456,3657,75
4457,3658,95
4458,3659,40
4459,3660,15
4460,3661,90
4461,3662,105
4462,3663,30
4463,3664,20
4464,3665,80
4465,3666,100
4466,3667,70
4467,3668,30
4468,3669,90
4469,3670,105
4470,3671,30
4471,3672,20
4472,3673,80
4473,3674,100
4474,3675,70
4475,3676,30
4476,3677,75
4477,3678,95
4478,3679,40
4479,3680,15
4480,3681,75
4481,3682,95
4482,3683,40
4483,3684,15
4484,3685,15
4485,3686,105
4486,3687,30
4487,3688,20
4488,3689,80
4489,3690,80
4490,3691,70
4491,3692,30
4492,3693,54.0046
4493,3694,100
4494,3695,70
4495,3696,30
4496,3697,50
4497,3698,90
4498,3699,50
4499,3700,10
4500,3701,80
4501,3702,100
4502,3703,70
4503,3704,30
4504,3705,80
4505,3706,100
4506,3707,100
4507,3708,30
4508,3709,80
4509,3710,100
4510,3711,70
4511,3712,30
4512,3713,80
4513,3714,100
4514,3715,70
4515,3716,30
4516,3717,75
4517,3718,95
4518,3719,40
4519,3720,15
4520,3721,80
4521,3722,100
4522,3723,70
4523,3724,30
4524,3725,90
4525,3726,105
4526,3727,30
4527,3728,20
4528,3729,90
4529,3730,105
4530,3731,30
4531,3732,20
4532,3733,75
4533,3734,95
4534,3735,40
4535,3736,15
4536,3737,15
4537,3738,90
4538,3739,50
4539,3740,10
4540,3741,90
4541,3742,105
4542,3743,30
4543,3744,20
4544,3745,80
4545,3746,100
4546,3747,70
4547,3748,30
4548,3749,80
4549,3750,100
4550,3751,70
4551,3752,30
4552,3753,75
4553,3754,95
4554,3755,40
4555,3756,15
4556,3757,50
4557,3758,90
4558,3759,50
4559,3760,10
4560,3761,50
4561,3762,90
4562,3763,50
4563,3764,10
4564,3765,37.2725
4565,3766,95
4566,3767,40
4567,3768,15
4568,3769,90
4569,3770,105
4570,3771,30
4571,3772,20
4572,3773,75
4573,3774,95
4574,3775,95
4575,3776,15
4576,3777,50
4577,3778,90
4578,3779,50
4579,3780,10
4580,3781,90
4581,3782,105
4582,3783,30
4583,3784,20
4584,3785,50
4585,3786,50
4586,3787,50
4587,3788,10
4588,3789,50
4589,3790,90
4590,3791,50
4591,3792,10
4592,3793,75
4593,3794,95
4594,3795,40
4595,3796,15
4596,3797,15
4597,3798,100
4598,3799,100
4599,3800,30
4600,3801,75
4601,3802,75
4602,3803,40
4603,3804,15
4604,3805,75
4605,3806,75
4606,3807,75
4607,3808,15
4608,3809,75
4609,3810,95
4610,3811,40
4611,3812,15
4612,3813,90
4613,3814,105
4614,3815,30
4615,3816,20
4616,3817,75
4617,3818,95
4618,3819,40
4619,3820,15
4620,3821,80
4621,3822,100
4622,3823,70
4623,3824,30
4624,3825,50
4625,3826,90
4626,3827,50
4627,3828,10
4628,3829,80
4629,3830,100
4630,3831,70
4631,3832,8.888
4632,3833,75
4633,3834,95
4634,3835,40
4635,3836,15
4636,3837,90
4637,3838,105
4638,3839,30
4639,3840,20
4640,3841,50
4641,3842,90
4642,3843,50
4643,3844,10
4644,3845,48.9631
4645,3846,100
4646,3847,70
4647,3848,30
4648,3849,50
4649,3850,90
4650,3851,50
4651,3852,10
4652,3853,90
4653,3854,105
4654,3855,30
4655,3856,20
4656,3857,90
4657,3858,105
4658,3859,30
4659,3860,20
4660,3861,75
4661,3862,95
4662,3863,40
4663,3864,15
4664,3865,90
4665,3866,105
4666,3867,30
4667,3868,20
4668,3869,50
4669,3870,90
4670,3871,50
4671,3872,10
4672,3873,75
4673,3874,95
4674,3875,40
4675,3876,15
4676,3877,90
4677,3878,105
4678,3879,30
4679,3880,20
4680,3881,90
4681,3882,90
4682,3883,30
4683,3884,20
4684,3885,90
4685,3886,105
4686,3887,30
4687,3888,20
4688,3889,50
4689,3890,90
4690,3891,50
4691,3892,50
4692,3893,80
4693,3894,100
4694,3895,70
4695,3896,30
4696,3897,80
4697,3898,100
4698,3899,70
4699,3900,30
4700,3901,80
4701,3902,100
4702,3903,70
4703,3904,30
4704,3905,80
4705,3906,100
4706,3907,70
4707,3908,30
4708,3909,90
4709,3910,105
4710,3911,30
4711,3912,20
4712,3913,90
4713,3914,29.249
4714,3915,29.249
4715,3916,20
4716,3917,80
4717,3918,100
4718,3919,70
4719,3920,30
4720,3921,90
4721,3922,105
4722,3923,30
4723,3924,20
4724,3925,50
4725,3926,90
4726,3927,50
4727,3928,10
4728,3929,80
4729,3930,100
4730,3931,70
4731,3932,30
4732,3933,75
4733,3934,95
4734,3935,40
4735,3936,15
4736,3937,80
4737,3938,100
4738,3939,70
4739,3940,30
4740,3941,50
4741,3942,90
4742,3943,50
4743,3944,10
4744,3945,75
4745,3946,95
4746,3947,40
4747,3948,15
4748,3949,75
4749,3950,95
4750,3951,40
4751,3952,15
4752,3953,50
4753,3954,90
4754,3955,50
4755,3956,10
4756,3957,50
4757,3958,90
4758,3959,50
4759,3960,10
4760,3961,50
4761,3962,90
4762,3963,50
4763,3964,10
4764,3965,80
4765,3966,100
4766,3967,70
4767,3968,30
4768,3969,50
4769,3970,90
4770,3971,50
4771,3972,50
4772,3973,50
4773,3974,90
4774,3975,50
4775,3976,10
4776,3977,80
4777,3978,100
4778,3979,70
4779,3980,30
4780,3981,50
4781,3982,90
4782,3983,50
